Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Satisfaction_Weighted_Salary,YearsSincePromotion,TenurePerf,IncomeAgeRatio,ExperienceLevel,CareerProgress,SalaryPerLevel,PromotionRate,Increment,FutureSalary,LogFutureSalary,Performance_Experience,Satisfaction_Experience,Performance_Satisfaction,poly_0,poly_1,poly_2,poly_3,poly_4,LogMonthlyIncome,Performance_Tenure,Income_Level,P_Stay
27.0,0.0,1.0,1297.0,1.0,5.0,2.0,1.0,1.0,1850.0,4.0,0.0,53.0,3.0,1.0,2.0,4.0,2.0,2379.0,19826.0,0.0,0.0,1.0,14.0,3.0,3.0,80.0,0.0,6.0,3.0,2.0,5.0,4.0,0.0,2.0,2379.0,5.0,15.0,88.11111111111111,0.2222222222222222,0.16666666666666666,2379.0,0.0,1.05,2497.9500000000003,7.823625922631589,15.0,20.0,12.0,2379.0,5.0,5659641.0,11895.0,25.0,7.77485576666552,15.0,2379.0,0.857243294819332
29.0,0.0,1.0,574.0,1.0,20.0,1.0,3.0,1.0,1852.0,4.0,1.0,40.0,3.0,1.0,2.0,4.0,1.0,3812.0,7003.0,1.0,0.0,0.0,13.0,3.0,2.0,80.0,0.0,11.0,3.0,4.0,11.0,8.0,3.0,10.0,3812.0,8.0,33.0,131.44827586206895,0.3793103448275862,0.09090909090909091,3812.0,0.2727272727272727,1.05,4002.6000000000004,8.294949235344864,33.0,44.0,12.0,3812.0,11.0,14531344.0,41932.0,121.0,8.246171559857563,33.0,3812.0,0.975896550994175
32.0,0.0,1.0,1318.0,2.0,10.0,4.0,2.0,1.0,1853.0,4.0,1.0,79.0,3.0,2.0,7.0,4.0,2.0,4648.0,26075.0,8.0,0.0,0.0,13.0,3.0,3.0,80.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,4648.0,0.0,0.0,145.25,0.125,0.5,2324.0,0.0,1.05,4880.400000000001,8.49318734294939,0.0,0.0,12.0,4648.0,0.0,21603904.0,0.0,0.0,8.444407421690585,0.0,2324.0,0.834804755487083
42.0,0.0,0.0,355.0,1.0,10.0,4.0,5.0,1.0,1854.0,3.0,1.0,38.0,3.0,1.0,6.0,3.0,1.0,2936.0,6161.0,3.0,0.0,0.0,22.0,4.0,2.0,80.0,2.0,10.0,1.0,2.0,6.0,3.0,3.0,3.0,2202.0,3.0,24.0,69.9047619047619,0.23809523809523808,0.1,2936.0,0.5,1.1,3229.6000000000004,8.080423157479657,24.0,18.0,12.0,2936.0,6.0,8620096.0,17616.0,36.0,7.98514393119862,24.0,2936.0,0.9061386847250841
47.0,0.0,2.0,207.0,1.0,9.0,4.0,1.0,1.0,1856.0,2.0,0.0,64.0,3.0,1.0,2.0,3.0,2.0,2105.0,5411.0,4.0,0.0,0.0,12.0,3.0,3.0,80.0,0.0,7.0,2.0,3.0,2.0,2.0,2.0,0.0,1578.75,0.0,6.0,44.787234042553195,0.14893617021276595,0.14285714285714285,2105.0,1.0,1.05,2210.25,7.701313245473995,6.0,6.0,9.0,2105.0,2.0,4431025.0,4210.0,4.0,7.652545692693921,6.0,2105.0,0.7748382691823983
46.0,0.0,2.0,706.0,1.0,2.0,2.0,1.0,1.0,1857.0,4.0,1.0,82.0,3.0,3.0,4.0,4.0,0.0,8578.0,19989.0,3.0,0.0,0.0,14.0,3.0,3.0,80.0,1.0,12.0,4.0,2.0,9.0,8.0,4.0,7.0,8578.0,5.0,27.0,186.47826086956522,0.2608695652173913,0.25,2859.3333333333335,0.4444444444444444,1.05,9006.9,9.105857249074512,27.0,36.0,12.0,8578.0,9.0,73582084.0,77202.0,81.0,9.057072635572965,27.0,2859.3333333333335,0.9978510945556258
28.0,0.0,0.0,280.0,0.0,1.0,2.0,1.0,1.0,1858.0,3.0,1.0,43.0,3.0,1.0,1.0,4.0,0.0,2706.0,10494.0,1.0,0.0,0.0,15.0,3.0,2.0,80.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2706.0,1.0,9.0,96.64285714285714,0.10714285714285714,0.3333333333333333,2706.0,0.6666666666666666,1.05,2841.3,7.952368862551203,9.0,12.0,12.0,2706.0,3.0,7322436.0,8118.0,9.0,7.903596289614301,9.0,2706.0,0.9895656810346964
29.0,0.0,2.0,726.0,1.0,29.0,1.0,1.0,1.0,1859.0,4.0,1.0,93.0,1.0,2.0,0.0,3.0,0.0,6384.0,21143.0,8.0,0.0,0.0,17.0,3.0,4.0,80.0,2.0,11.0,3.0,3.0,7.0,0.0,1.0,6.0,4788.0,6.0,21.0,220.13793103448276,0.3793103448275862,0.18181818181818182,3192.0,0.14285714285714285,1.05,6703.200000000001,8.810489474652487,21.0,21.0,9.0,6384.0,7.0,40755456.0,44688.0,49.0,8.76170676846664,21.0,3192.0,0.8925605705273635
42.0,0.0,2.0,1142.0,1.0,8.0,3.0,1.0,1.0,1860.0,4.0,1.0,81.0,3.0,1.0,2.0,3.0,2.0,3968.0,13624.0,4.0,0.0,0.0,13.0,3.0,4.0,80.0,0.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,2976.0,0.0,0.0,94.47619047619048,0.19047619047619047,0.125,3968.0,0.0,1.05,4166.400000000001,8.3350476191361,0.0,0.0,9.0,3968.0,0.0,15745024.0,0.0,0.0,8.286269452783065,0.0,3968.0,0.9466243935019981
32.0,1.0,2.0,414.0,2.0,2.0,4.0,2.0,1.0,1862.0,3.0,1.0,82.0,2.0,2.0,7.0,2.0,2.0,9907.0,26186.0,7.0,0.0,1.0,12.0,3.0,3.0,80.0,0.0,7.0,3.0,2.0,2.0,2.0,2.0,2.0,4953.5,0.0,6.0,309.59375,0.21875,0.2857142857142857,4953.5,1.0,1.05,10402.35,9.249883148646058,6.0,4.0,6.0,9907.0,2.0,98148649.0,19814.0,4.0,9.20109779060925,6.0,4953.5,0.11417652746938156
46.0,0.0,2.0,1319.0,2.0,3.0,3.0,5.0,1.0,1863.0,1.0,0.0,45.0,4.0,4.0,7.0,1.0,0.0,13225.0,7739.0,2.0,0.0,0.0,12.0,3.0,4.0,80.0,1.0,25.0,5.0,3.0,19.0,17.0,2.0,8.0,3306.25,17.0,57.0,287.5,0.5434782608695652,0.16,3306.25,0.10526315789473684,1.05,13886.25,9.53872643198567,57.0,19.0,3.0,13225.0,19.0,174900625.0,251275.0,361.0,9.489939868234607,57.0,3306.25,0.9988809643558514
27.0,0.0,2.0,728.0,2.0,23.0,1.0,3.0,1.0,1864.0,2.0,0.0,36.0,2.0,2.0,8.0,3.0,1.0,3540.0,7018.0,1.0,0.0,0.0,21.0,4.0,4.0,80.0,1.0,9.0,5.0,3.0,9.0,8.0,5.0,8.0,2655.0,4.0,36.0,131.11111111111111,0.3333333333333333,0.2222222222222222,1770.0,0.5555555555555556,1.1,3894.0000000000005,8.267448958304849,36.0,27.0,12.0,3540.0,9.0,12531600.0,31860.0,81.0,8.172164452111904,36.0,1770.0,0.9640645480400994
29.0,0.0,2.0,352.0,0.0,6.0,1.0,3.0,1.0,1865.0,4.0,1.0,87.0,2.0,1.0,1.0,2.0,1.0,2804.0,15434.0,1.0,0.0,0.0,11.0,3.0,4.0,80.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,1402.0,1.0,3.0,96.6896551724138,0.034482758620689655,1.0,2804.0,0.0,1.05,2944.2000000000003,7.987932005494562,3.0,2.0,6.0,2804.0,1.0,7862416.0,2804.0,1.0,7.9391588179567965,3.0,2804.0,0.8509089625236161
43.0,0.0,2.0,823.0,1.0,6.0,3.0,3.0,1.0,1866.0,1.0,0.0,81.0,2.0,5.0,3.0,3.0,1.0,19392.0,22539.0,7.0,0.0,0.0,13.0,3.0,4.0,80.0,0.0,21.0,2.0,3.0,16.0,12.0,6.0,14.0,14544.0,10.0,48.0,450.9767441860465,0.4883720930232558,0.23809523809523808,3878.4,0.375,1.05,20361.600000000002,9.921455163886579,48.0,48.0,9.0,19392.0,16.0,376049664.0,310272.0,256.0,9.872667455196241,48.0,3878.4,0.9577632551877099
48.0,0.0,2.0,1224.0,1.0,10.0,3.0,1.0,1.0,1867.0,4.0,1.0,91.0,2.0,5.0,5.0,2.0,1.0,19665.0,13583.0,4.0,0.0,0.0,12.0,3.0,4.0,80.0,0.0,29.0,3.0,3.0,22.0,10.0,12.0,9.0,9832.5,10.0,66.0,409.6875,0.6041666666666666,0.1724137931034483,3933.0,0.5454545454545454,1.05,20648.25,9.935434278117015,66.0,44.0,6.0,19665.0,22.0,386712225.0,432630.0,484.0,9.886646535340102,66.0,3933.0,0.9718558676466887
29.0,1.0,1.0,459.0,1.0,24.0,2.0,1.0,1.0,1868.0,4.0,1.0,73.0,2.0,1.0,6.0,4.0,2.0,2439.0,14753.0,1.0,0.0,1.0,24.0,4.0,2.0,80.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,2439.0,0.0,4.0,84.10344827586206,0.034482758620689655,1.0,2439.0,1.0,1.1,2682.9,7.8950262395733395,4.0,4.0,16.0,2439.0,1.0,5948721.0,2439.0,1.0,7.799753318287247,4.0,2439.0,0.20440020251141056
46.0,1.0,2.0,1254.0,2.0,10.0,3.0,1.0,1.0,1869.0,3.0,0.0,64.0,3.0,3.0,7.0,2.0,1.0,7314.0,14011.0,5.0,0.0,0.0,21.0,4.0,3.0,80.0,3.0,14.0,2.0,3.0,8.0,7.0,0.0,7.0,3657.0,8.0,32.0,159.0,0.30434782608695654,0.21428571428571427,2438.0,0.0,1.1,8045.400000000001,8.9929800654177,32.0,16.0,8.0,7314.0,8.0,53494596.0,58512.0,64.0,8.897682313454224,32.0,2438.0,0.9932972547778507
27.0,0.0,1.0,1131.0,1.0,15.0,3.0,1.0,1.0,1870.0,4.0,0.0,77.0,2.0,1.0,6.0,1.0,1.0,4774.0,23844.0,0.0,0.0,0.0,19.0,3.0,4.0,80.0,1.0,8.0,2.0,2.0,7.0,6.0,7.0,3.0,1193.5,0.0,21.0,176.8148148148148,0.2962962962962963,0.125,4774.0,1.0,1.05,5012.7,8.519929444459118,21.0,7.0,3.0,4774.0,7.0,22791076.0,33418.0,49.0,8.471149252914831,21.0,4774.0,0.9371074860497345
39.0,0.0,2.0,835.0,1.0,19.0,4.0,4.0,1.0,1871.0,4.0,1.0,41.0,3.0,2.0,6.0,4.0,0.0,3902.0,5141.0,8.0,0.0,0.0,14.0,3.0,2.0,80.0,3.0,7.0,2.0,3.0,2.0,2.0,2.0,2.0,3902.0,0.0,6.0,100.05128205128206,0.1794871794871795,0.2857142857142857,1951.0,1.0,1.05,4097.1,8.318278730648506,6.0,8.0,12.0,3902.0,2.0,15225604.0,7804.0,4.0,8.269500767180615,6.0,1951.0,0.9707679485603772
55.0,0.0,2.0,836.0,1.0,2.0,4.0,5.0,1.0,1873.0,2.0,1.0,98.0,2.0,1.0,6.0,4.0,1.0,2662.0,7975.0,8.0,0.0,0.0,20.0,4.0,2.0,80.0,1.0,19.0,2.0,4.0,5.0,2.0,0.0,4.0,2662.0,5.0,20.0,48.4,0.34545454545454546,0.05263157894736842,2662.0,0.0,1.1,2928.2000000000003,7.982484627186915,20.0,20.0,16.0,2662.0,5.0,7086244.0,13310.0,25.0,7.887208585813932,20.0,2662.0,0.9012627367946245
28.0,0.0,2.0,1172.0,2.0,3.0,3.0,3.0,1.0,1875.0,2.0,0.0,78.0,3.0,1.0,8.0,2.0,1.0,2856.0,3692.0,1.0,0.0,0.0,19.0,3.0,4.0,80.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,1428.0,1.0,3.0,102.0,0.03571428571428571,1.0,2856.0,0.0,1.05,2998.8,8.006300898761259,3.0,2.0,6.0,2856.0,1.0,8156736.0,2856.0,1.0,7.957527402230773,3.0,2856.0,0.7834517250624354
30.0,1.0,2.0,945.0,2.0,9.0,3.0,3.0,1.0,1876.0,2.0,1.0,89.0,3.0,1.0,8.0,4.0,2.0,1081.0,16019.0,1.0,0.0,0.0,13.0,3.0,3.0,80.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,1081.0,1.0,3.0,36.03333333333333,0.03333333333333333,1.0,1081.0,0.0,1.05,1135.05,7.035312612397012,3.0,4.0,12.0,1081.0,1.0,1168561.0,1081.0,1.0,6.9865664594064265,3.0,1081.0,0.23063672925268663
22.0,1.0,2.0,391.0,1.0,7.0,1.0,1.0,1.0,1878.0,4.0,1.0,75.0,3.0,1.0,6.0,2.0,2.0,2472.0,26092.0,1.0,0.0,1.0,23.0,4.0,1.0,80.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1236.0,1.0,4.0,112.36363636363636,0.045454545454545456,1.0,2472.0,0.0,1.1,2719.2000000000003,7.908460685998653,4.0,2.0,8.0,2472.0,1.0,6110784.0,2472.0,1.0,7.813187267521416,4.0,2472.0,0.173371122377451
36.0,0.0,2.0,1266.0,2.0,10.0,4.0,5.0,1.0,1880.0,2.0,0.0,63.0,2.0,2.0,7.0,3.0,1.0,5673.0,6060.0,1.0,0.0,1.0,13.0,3.0,1.0,80.0,1.0,10.0,4.0,3.0,10.0,9.0,1.0,7.0,4254.75,9.0,30.0,157.58333333333334,0.2777777777777778,0.2,2836.5,0.1,1.05,5956.650000000001,8.69243138700255,30.0,30.0,9.0,5673.0,10.0,32182929.0,56730.0,100.0,8.643649615368796,30.0,2836.5,0.8005177779830793
31.0,0.0,2.0,311.0,1.0,20.0,3.0,1.0,1.0,1881.0,2.0,1.0,89.0,3.0,2.0,2.0,3.0,0.0,4197.0,18624.0,1.0,0.0,0.0,11.0,3.0,1.0,80.0,1.0,10.0,2.0,3.0,10.0,8.0,0.0,2.0,3147.75,10.0,30.0,135.38709677419354,0.3225806451612903,0.2,2098.5,0.0,1.05,4406.85,8.391142321215638,30.0,30.0,9.0,4197.0,10.0,17614809.0,41970.0,100.0,8.342363500380579,30.0,2098.5,0.9684260825094154
34.0,0.0,2.0,1480.0,2.0,4.0,3.0,1.0,1.0,1882.0,3.0,1.0,64.0,3.0,3.0,7.0,4.0,1.0,9713.0,24444.0,2.0,0.0,1.0,13.0,3.0,4.0,80.0,3.0,9.0,3.0,3.0,5.0,3.0,1.0,0.0,9713.0,4.0,15.0,285.6764705882353,0.2647058823529412,0.3333333333333333,3237.6666666666665,0.2,1.05,10198.65,9.230108684958143,15.0,20.0,12.0,9713.0,5.0,94342369.0,48565.0,25.0,9.18132342290569,15.0,3237.6666666666665,0.9532364585831348
29.0,0.0,2.0,592.0,1.0,7.0,3.0,1.0,1.0,1883.0,4.0,1.0,59.0,3.0,1.0,2.0,1.0,2.0,2062.0,19384.0,3.0,0.0,0.0,14.0,3.0,2.0,80.0,0.0,11.0,2.0,3.0,3.0,2.0,1.0,2.0,515.5,2.0,9.0,71.10344827586206,0.3793103448275862,0.09090909090909091,2062.0,0.3333333333333333,1.05,2165.1,7.680683594546933,9.0,3.0,3.0,2062.0,3.0,4251844.0,6186.0,9.0,7.631916513071252,9.0,2062.0,0.739122197845715
37.0,0.0,2.0,783.0,1.0,7.0,4.0,3.0,1.0,1885.0,4.0,1.0,78.0,3.0,2.0,6.0,1.0,1.0,4284.0,13588.0,5.0,0.0,1.0,22.0,4.0,3.0,80.0,1.0,16.0,2.0,3.0,5.0,3.0,0.0,4.0,1071.0,5.0,20.0,115.78378378378379,0.43243243243243246,0.125,2142.0,0.0,1.1,4712.400000000001,8.458164794953994,20.0,5.0,4.0,4284.0,5.0,18352656.0,21420.0,25.0,8.36287583103188,20.0,2142.0,0.7744106615754217
35.0,0.0,2.0,219.0,1.0,16.0,2.0,4.0,1.0,1886.0,4.0,0.0,44.0,2.0,2.0,4.0,2.0,1.0,4788.0,25388.0,0.0,0.0,1.0,11.0,3.0,4.0,80.0,0.0,4.0,2.0,3.0,3.0,2.0,0.0,2.0,2394.0,3.0,9.0,136.8,0.11428571428571428,0.5,2394.0,0.0,1.05,5027.400000000001,8.522857121040676,9.0,6.0,6.0,4788.0,3.0,22924944.0,14364.0,9.0,8.47407690034261,9.0,2394.0,0.7754739220659086
45.0,0.0,2.0,556.0,1.0,25.0,2.0,1.0,1.0,1888.0,2.0,0.0,93.0,2.0,2.0,4.0,4.0,1.0,5906.0,23888.0,0.0,0.0,0.0,13.0,3.0,4.0,80.0,2.0,10.0,2.0,2.0,9.0,8.0,3.0,8.0,5906.0,6.0,27.0,131.24444444444444,0.2222222222222222,0.2,2953.0,0.3333333333333333,1.05,6201.3,8.732675469983597,27.0,36.0,12.0,5906.0,9.0,34880836.0,53154.0,81.0,8.683893367307235,27.0,2953.0,0.9881266359103303
36.0,0.0,1.0,1213.0,0.0,2.0,1.0,0.0,1.0,1890.0,2.0,1.0,94.0,2.0,2.0,1.0,4.0,2.0,3886.0,4223.0,1.0,0.0,0.0,21.0,4.0,4.0,80.0,0.0,10.0,2.0,2.0,10.0,1.0,0.0,8.0,3886.0,10.0,40.0,107.94444444444444,0.2777777777777778,0.2,1943.0,0.0,1.1,4274.6,8.36067972239979,40.0,40.0,16.0,3886.0,10.0,15100996.0,38860.0,100.0,8.265392930852224,40.0,1943.0,0.9853977176482733
40.0,0.0,2.0,1137.0,1.0,1.0,4.0,1.0,1.0,1892.0,1.0,1.0,98.0,3.0,4.0,3.0,1.0,0.0,16823.0,18991.0,2.0,0.0,0.0,11.0,3.0,1.0,80.0,1.0,22.0,3.0,3.0,19.0,7.0,11.0,16.0,4205.75,8.0,57.0,420.575,0.55,0.18181818181818182,4205.75,0.5789473684210527,1.05,17664.15,9.779349051124305,57.0,19.0,3.0,16823.0,19.0,283013329.0,319637.0,361.0,9.730561717382535,57.0,4205.75,0.9766713441924147
26.0,0.0,2.0,482.0,1.0,1.0,2.0,1.0,1.0,1893.0,2.0,0.0,90.0,2.0,1.0,6.0,3.0,1.0,2933.0,14908.0,1.0,0.0,1.0,13.0,3.0,3.0,80.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,2199.75,0.0,3.0,112.8076923076923,0.038461538461538464,1.0,2933.0,1.0,1.05,3079.65,8.03289589266307,3.0,3.0,9.0,2933.0,1.0,8602489.0,2933.0,1.0,7.984121958702927,3.0,2933.0,0.35009711837566493
27.0,0.0,2.0,511.0,2.0,2.0,2.0,3.0,1.0,1898.0,1.0,0.0,89.0,4.0,2.0,7.0,3.0,2.0,6500.0,26997.0,0.0,0.0,0.0,14.0,3.0,2.0,80.0,0.0,9.0,5.0,2.0,8.0,7.0,0.0,7.0,4875.0,8.0,24.0,240.74074074074073,0.3333333333333333,0.2222222222222222,3250.0,0.0,1.05,6825.0,8.828494129466652,24.0,24.0,9.0,6500.0,8.0,42250000.0,52000.0,64.0,8.77971129020447,24.0,3250.0,0.9729017648633139
48.0,0.0,1.0,117.0,1.0,22.0,3.0,3.0,1.0,1900.0,4.0,0.0,58.0,3.0,4.0,3.0,4.0,0.0,17174.0,2437.0,3.0,0.0,0.0,11.0,3.0,2.0,80.0,1.0,24.0,3.0,3.0,22.0,17.0,4.0,7.0,17174.0,18.0,66.0,357.7916666666667,0.5,0.16666666666666666,4293.5,0.18181818181818182,1.05,18032.7,9.799997508676947,66.0,88.0,12.0,17174.0,22.0,294946276.0,377828.0,484.0,9.751210117090551,66.0,4293.5,0.9944494264407574
44.0,0.0,2.0,170.0,1.0,1.0,4.0,1.0,1.0,1903.0,2.0,1.0,78.0,4.0,2.0,0.0,1.0,1.0,5033.0,9364.0,2.0,0.0,0.0,15.0,3.0,4.0,80.0,1.0,10.0,5.0,3.0,2.0,0.0,2.0,2.0,1258.25,0.0,6.0,114.38636363636364,0.22727272727272727,0.2,2516.5,1.0,1.05,5284.650000000001,8.572750880334926,6.0,2.0,3.0,5033.0,2.0,25331089.0,10066.0,4.0,8.523970175695261,6.0,2516.5,0.9756399682028879
34.0,1.0,0.0,967.0,1.0,16.0,4.0,5.0,1.0,1905.0,4.0,1.0,85.0,1.0,1.0,6.0,1.0,1.0,2307.0,14460.0,1.0,0.0,1.0,23.0,4.0,2.0,80.0,1.0,5.0,2.0,3.0,5.0,2.0,3.0,0.0,576.75,2.0,20.0,67.8529411764706,0.14705882352941177,0.2,2307.0,0.6,1.1,2537.7000000000003,7.839407417968991,20.0,5.0,4.0,2307.0,5.0,5322249.0,11535.0,25.0,7.744136627627991,20.0,2307.0,0.17061679129746676
56.0,1.0,2.0,1162.0,1.0,24.0,2.0,1.0,1.0,1907.0,1.0,1.0,97.0,3.0,1.0,2.0,4.0,2.0,2587.0,10261.0,1.0,0.0,0.0,16.0,3.0,4.0,80.0,0.0,5.0,3.0,3.0,4.0,2.0,1.0,0.0,2587.0,3.0,12.0,46.19642857142857,0.08928571428571429,0.2,2587.0,0.25,1.05,2716.35,7.907412419679822,12.0,16.0,12.0,2587.0,4.0,6692569.0,10348.0,16.0,7.858640655620791,12.0,2587.0,0.8545449632750151
36.0,0.0,2.0,335.0,2.0,17.0,2.0,2.0,1.0,1908.0,3.0,1.0,33.0,2.0,2.0,7.0,2.0,1.0,5507.0,16822.0,2.0,0.0,0.0,16.0,3.0,3.0,80.0,2.0,12.0,1.0,1.0,4.0,2.0,1.0,3.0,2753.5,3.0,12.0,152.97222222222223,0.3333333333333333,0.16666666666666666,2753.5,0.25,1.05,5782.35,8.662738378547123,12.0,8.0,6.0,5507.0,4.0,30327049.0,22028.0,16.0,8.613956859848546,12.0,2753.5,0.8660661379660302
41.0,0.0,2.0,337.0,2.0,8.0,3.0,2.0,1.0,1909.0,3.0,0.0,54.0,3.0,2.0,7.0,2.0,1.0,4393.0,26841.0,5.0,0.0,0.0,21.0,4.0,3.0,80.0,1.0,14.0,3.0,3.0,5.0,4.0,1.0,4.0,2196.5,4.0,20.0,107.14634146341463,0.34146341463414637,0.14285714285714285,2196.5,0.2,1.1,4832.3,8.48328474316505,20.0,10.0,8.0,4393.0,5.0,19298449.0,21965.0,25.0,8.387995252944556,20.0,2196.5,0.9600859303307594
42.0,0.0,2.0,1396.0,1.0,6.0,3.0,3.0,1.0,1911.0,3.0,1.0,83.0,3.0,3.0,5.0,1.0,1.0,13348.0,14842.0,9.0,0.0,0.0,13.0,3.0,2.0,80.0,1.0,18.0,3.0,4.0,13.0,7.0,5.0,7.0,3337.0,8.0,39.0,317.8095238095238,0.42857142857142855,0.16666666666666666,4449.333333333333,0.38461538461538464,1.05,14015.400000000001,9.547983351581735,39.0,13.0,3.0,13348.0,13.0,178169104.0,173524.0,169.0,9.499196754655733,39.0,4449.333333333333,0.9471735154780118
31.0,0.0,2.0,1079.0,2.0,10.0,2.0,3.0,1.0,1912.0,3.0,0.0,86.0,3.0,2.0,7.0,4.0,0.0,6583.0,20115.0,2.0,0.0,1.0,11.0,3.0,4.0,80.0,1.0,8.0,2.0,3.0,5.0,2.0,1.0,4.0,6583.0,4.0,15.0,212.3548387096774,0.25806451612903225,0.25,3291.5,0.2,1.05,6912.150000000001,8.841180673959537,15.0,20.0,12.0,6583.0,5.0,43335889.0,32915.0,25.0,8.792397742356906,15.0,3291.5,0.9379600519577087
34.0,0.0,2.0,735.0,2.0,3.0,1.0,3.0,1.0,1915.0,4.0,0.0,75.0,2.0,2.0,7.0,4.0,1.0,8103.0,16495.0,3.0,0.0,1.0,12.0,3.0,3.0,80.0,0.0,9.0,3.0,2.0,4.0,2.0,0.0,1.0,8103.0,4.0,12.0,238.3235294117647,0.2647058823529412,0.2222222222222222,4051.5,0.0,1.05,8508.15,9.048897334087645,12.0,16.0,12.0,8103.0,4.0,65658609.0,32412.0,16.0,9.000113045928519,12.0,4051.5,0.8424782054110306
31.0,0.0,2.0,471.0,1.0,4.0,3.0,3.0,1.0,1916.0,1.0,0.0,62.0,4.0,1.0,2.0,3.0,0.0,3978.0,16031.0,8.0,0.0,0.0,12.0,3.0,2.0,80.0,1.0,4.0,0.0,2.0,2.0,2.0,2.0,2.0,2983.5,0.0,6.0,128.32258064516128,0.12903225806451613,0.25,3978.0,1.0,1.05,4176.900000000001,8.337564006932988,6.0,6.0,9.0,3978.0,2.0,15824484.0,7956.0,4.0,8.288785810426928,6.0,3978.0,0.8064096907381073
26.0,0.0,1.0,1096.0,1.0,6.0,3.0,4.0,1.0,1918.0,3.0,1.0,61.0,4.0,1.0,2.0,4.0,1.0,2544.0,7102.0,0.0,0.0,0.0,18.0,3.0,1.0,80.0,1.0,8.0,3.0,3.0,7.0,7.0,7.0,7.0,2544.0,0.0,21.0,97.84615384615384,0.3076923076923077,0.125,2544.0,1.0,1.05,2671.2000000000003,7.890657382154794,21.0,28.0,12.0,2544.0,7.0,6471936.0,17808.0,49.0,7.841885928984623,21.0,2544.0,0.973567382856036
45.0,0.0,1.0,1297.0,1.0,1.0,4.0,3.0,1.0,1922.0,2.0,1.0,44.0,3.0,2.0,0.0,3.0,2.0,5399.0,14511.0,4.0,0.0,0.0,12.0,3.0,3.0,80.0,0.0,12.0,3.0,3.0,4.0,2.0,0.0,3.0,4049.25,4.0,12.0,119.97777777777777,0.26666666666666666,0.16666666666666666,2699.5,0.0,1.05,5668.95,8.642935578340765,12.0,12.0,9.0,5399.0,4.0,29149201.0,21596.0,16.0,8.594154232552366,12.0,2699.5,0.9466606767496059
33.0,0.0,2.0,217.0,2.0,10.0,4.0,2.0,1.0,1924.0,2.0,1.0,43.0,3.0,2.0,7.0,3.0,2.0,5487.0,10410.0,1.0,0.0,0.0,14.0,3.0,2.0,80.0,0.0,10.0,2.0,2.0,10.0,4.0,0.0,9.0,4115.25,10.0,30.0,166.27272727272728,0.30303030303030304,0.2,2743.5,0.0,1.05,5761.35,8.659100656597344,30.0,30.0,9.0,5487.0,10.0,30107169.0,54870.0,100.0,8.610319169405722,30.0,2743.5,0.8686187032450416
28.0,0.0,1.0,783.0,2.0,1.0,2.0,1.0,1.0,1927.0,3.0,1.0,42.0,2.0,2.0,7.0,4.0,1.0,6834.0,19255.0,1.0,0.0,1.0,12.0,3.0,3.0,80.0,1.0,7.0,2.0,3.0,7.0,7.0,0.0,7.0,6834.0,7.0,21.0,244.07142857142858,0.25,0.2857142857142857,3417.0,0.0,1.05,7175.700000000001,8.878594946361352,21.0,28.0,12.0,6834.0,7.0,46703556.0,47838.0,49.0,8.82981174915805,21.0,3417.0,0.9042861573178084
29.0,1.0,1.0,746.0,2.0,24.0,3.0,5.0,1.0,1928.0,3.0,1.0,45.0,4.0,1.0,8.0,1.0,2.0,1091.0,10642.0,1.0,0.0,0.0,17.0,3.0,4.0,80.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,272.75,1.0,3.0,37.62068965517241,0.034482758620689655,1.0,1091.0,0.0,1.05,1145.55,7.044512712336997,3.0,1.0,3.0,1091.0,1.0,1190281.0,1091.0,1.0,6.9957661563048505,3.0,1091.0,0.11197095329910722
39.0,0.0,0.0,1251.0,2.0,21.0,4.0,1.0,1.0,1929.0,1.0,0.0,32.0,1.0,2.0,7.0,3.0,1.0,5736.0,3987.0,6.0,0.0,0.0,19.0,3.0,3.0,80.0,1.0,10.0,1.0,3.0,3.0,2.0,1.0,2.0,4302.0,2.0,9.0,147.07692307692307,0.2564102564102564,0.2,2868.0,0.3333333333333333,1.05,6022.8,8.70347356839737,9.0,9.0,9.0,5736.0,3.0,32901696.0,17208.0,9.0,8.654691704601872,9.0,2868.0,0.7532101156010076
